,fico,term,pti,ltv,age
5055,678.879,5.5272584,0.1771462,1.4722234,42.84801
5056,661.03937,7.3152785,0.047662374,1.0722084,49.329914
5057,686.13806,4.927742,0.10390404,1.0573465,34.90175
5058,530.9689,6.616508,0.16401994,1.148939,49.15481
5059,637.78955,7.018048,0.028154168,0.8891037,52.40653
5060,740.83496,6.6084642,0.07314445,1.1159056,44.545036
5061,713.88385,6.3874254,0.07445815,1.1627499,50.202156
5062,539.6369,6.146734,0.17697334,1.025071,33.83663
5063,595.25934,6.575492,0.18440722,0.7828347,23.917862
5064,682.18915,7.0247483,0.04333139,0.906799,37.0163
5065,760.4867,7.2942634,0.057584982,0.8071928,44.891617
5066,744.992,6.145892,0.047401052,0.69483465,47.06809
5067,597.9991,6.206051,0.15519638,1.1049767,33.795628
5068,762.1934,4.2845984,0.08789345,0.87999713,41.275528
5069,678.0174,8.582281,0.1434576,1.2523229,31.811104
5070,517.9859,6.7051587,0.024871606,1.2007964,39.81163
5071,535.57495,4.616145,0.08274624,1.1175128,38.11935
5072,581.1491,6.28173,0.038901377,1.0304208,47.02336
5073,364.36533,5.298543,0.051311724,1.1507529,36.367676
5074,580.2095,4.524671,0.04284607,1.5780702,33.460938
5075,638.80695,6.170697,0.03615362,1.2910911,35.13942
5076,585.5756,6.3761587,0.11546732,1.22158,46.561268
5077,595.35834,7.43424,0.03607982,0.7675498,38.564625
5078,753.6526,5.6007624,0.079702385,1.2469687,38.753765
5079,557.119,7.665009,0.15717551,1.1863147,27.394482
5080,412.03284,5.922416,0.091463484,1.1175486,50.125534
5081,748.99713,6.100035,0.1166107,1.2390505,33.939228
5082,640.2369,6.253287,0.118006796,1.048058,50.46511
5083,923.2999,5.380026,0.057718053,1.0266702,43.6342
5084,665.5872,7.400566,0.10450522,1.2730426,38.84297
5085,616.85345,7.085407,0.056446485,1.0862811,30.930414
5086,711.13293,5.981809,0.21783066,1.2064749,31.72684
5087,683.1075,7.0533466,0.13181406,1.5595498,46.40392
5088,646.0915,4.7949,0.10492356,0.8931344,36.137096
5089,832.01843,5.129537,0.08506206,0.90799683,41.167286
5090,522.27374,5.8568134,0.17428745,1.2982621,26.100319
5091,603.60175,7.8480773,0.18435548,1.0667188,45.53113
5092,534.8144,5.887324,0.13080883,1.041399,42.279266
5093,548.97906,6.157197,0.1468422,1.237369,33.245037
5094,605.6009,6.8434477,0.08596705,1.3121234,50.687176
5095,769.8954,6.4693108,0.1278314,0.7379829,35.761833
5096,633.1101,6.1512847,0.05149623,1.0691909,44.389046
5097,664.7413,5.465404,0.10769689,1.0116565,42.201393
5098,630.0261,5.952265,0.053842694,1.204745,35.497906
5099,689.80914,6.450761,0.056665853,1.1993737,44.13172
5100,667.3496,5.8026385,0.145984,1.2524661,27.999838
5101,730.7218,6.6885285,0.12599465,1.1212648,43.468754
5102,653.09454,7.30834,0.16675246,0.8292579,45.66666
5103,554.5479,6.7882495,0.09562744,1.1516697,45.21347
5104,627.32886,6.966573,0.062404893,0.8273611,50.8629
5105,497.9148,6.092854,0.1071579,1.1805726,41.906925
5106,559.7468,7.537527,0.17433956,1.2646616,44.198135
5107,559.18787,7.6682267,0.06321317,0.8689113,43.011684
5108,524.7582,5.8701925,0.12814415,0.7249021,48.0007
5109,491.93683,5.420901,0.13915654,0.80425096,40.014156
5110,633.30695,4.9822464,0.089043155,0.98728234,42.212254
5111,517.7862,6.08036,0.16414429,0.8108208,48.16304
5112,677.38934,6.1765523,0.11312615,0.90377706,49.86468
5113,519.20795,5.868628,0.1648184,0.9432891,39.092754
5114,776.0218,4.6210866,0.17804009,1.3063936,46.522648
5115,537.6132,5.492584,0.07442371,0.9318305,34.08105
5116,798.57117,4.2231307,0.07574155,0.9474541,41.039906
5117,421.78894,7.0904546,0.10429332,1.3677052,52.172104
5118,671.0736,7.505384,0.08744035,1.0770453,41.380726
5119,655.0761,7.412671,0.13394494,1.1488253,28.405449
5120,720.5972,7.12773,0.114097945,0.92994076,53.735397
5121,567.95184,7.272281,0.10683955,1.072037,40.990585
5122,570.3998,6.2423534,0.14049365,1.1857177,43.94264
5123,562.0936,6.709363,0.12332959,1.1478997,27.67092
5124,504.5763,5.3844547,0.118635945,0.58885944,54.339996
5125,604.1219,5.5309696,0.09909784,1.0781165,40.87752
5126,806.94476,5.173376,-0.057398047,0.7689457,43.4144
5127,604.24567,4.6298113,0.044223096,0.68360823,35.305424
5128,749.0849,5.8479247,0.09242348,0.93599784,54.854797
5129,792.6123,6.5138474,0.037957024,1.0188074,49.236416
5130,640.75,7.186931,0.1356274,1.1226473,43.428955
5131,634.32904,6.83297,0.06581745,0.97474575,54.550114
5132,662.73975,4.8005886,0.015830372,1.0704076,51.53801
5133,533.5876,7.3949757,0.085988395,1.2315156,43.82076
5134,710.6224,5.720723,0.07176955,0.95025134,54.00275
5135,609.5425,6.2212825,0.16952276,0.86187077,62.720757
5136,801.3966,7.020783,0.09092718,0.82684654,35.28911
5137,539.7151,5.940855,0.1252839,1.0766008,40.870033
5138,486.6071,7.3884497,0.16055925,1.2345462,34.309395
5139,717.0785,7.5241585,0.07702258,1.513097,37.60427
5140,720.8778,5.7645264,0.16732962,1.1507001,46.698303
5141,542.4473,6.6951656,0.06277697,0.99520075,43.894352
5142,674.66284,5.5960884,0.15164551,0.9291743,41.084606
5143,646.0571,6.1633754,0.19642761,1.4127398,32.45686
5144,589.73895,7.254452,0.098679,1.4844633,37.65725
5145,583.578,5.986447,-0.030778732,1.3576628,41.970173
5146,683.5266,7.4812446,0.1877784,0.99894994,38.95947
5147,550.69525,5.974148,0.11132764,1.2591937,30.230469
5148,509.7438,6.9251075,0.17832457,1.1226858,55.83397
5149,489.81982,5.4005632,0.17392004,1.15432,43.56348
5150,669.6622,7.63609,0.06196637,0.7327075,51.821926
5151,877.5892,5.911379,0.09044431,0.76402414,48.79441
5152,581.1761,6.3215137,0.08848873,1.0455616,38.635075
5153,544.0187,6.312082,0.13817349,1.0582844,35.832447
5154,686.1566,5.2031436,0.10283893,0.9773697,43.569492
5155,676.7554,6.9019084,0.10335767,1.0887878,41.38086
5156,726.7054,6.5071445,0.060090274,1.0173738,26.322815
5157,512.5929,5.678688,0.057960924,0.77630067,40.815296
5158,581.1421,5.181239,0.08916592,1.3104411,50.965267
5159,592.46405,6.0168695,0.15633798,1.2014421,40.661053
5160,630.3248,7.368703,0.07879122,1.4527204,45.203575
5161,607.4627,6.026282,0.075112045,1.1141793,40.232433
5162,568.8301,6.5265203,0.10099695,1.1701119,31.631165
5163,607.3265,7.873841,0.16078128,1.1580988,49.271008
5164,724.97437,8.746802,0.16309097,1.1389203,47.607094
5165,475.88147,6.367201,0.10824837,1.1059555,35.44262
5166,556.10956,4.777878,0.12054296,0.86745286,46.933563
5167,644.2836,5.8228674,0.015428695,1.0907034,40.492218
5168,618.1671,6.785762,0.049435984,1.1666846,51.680317
5169,762.23944,6.0410295,0.079418615,0.7563202,34.691723
5170,574.47375,5.5954146,0.113046356,1.1225182,34.34734
5171,749.4908,5.1658487,-0.0070026335,1.098848,53.894875
5172,533.8179,5.6834035,0.05588462,1.4761218,38.680172
5173,652.0545,6.907255,0.17183174,1.0378982,31.671362
5174,552.83844,5.692217,0.09858727,1.0538968,48.041553
5175,668.68317,8.1114235,0.11227695,1.3631293,39.02104
5176,681.14294,6.624962,0.060210716,0.66779983,42.156868
5177,561.6579,5.9755373,0.09380117,1.1515917,41.37113
5178,591.2626,7.6906123,0.13417128,1.3310287,49.302822
5179,658.893,6.7516356,0.11901009,1.1944723,47.05856
5180,719.95905,6.050677,0.12805182,0.83274543,43.619175
5181,585.7793,6.1558466,0.08951762,0.74495864,49.33644
5182,658.1153,6.568673,0.097409055,0.8853856,44.854313
5183,763.62665,6.516828,0.16346675,1.18845,33.217457
5184,636.2306,5.174261,0.11181902,1.0946857,54.196384
5185,568.1756,6.581409,0.12374994,0.5215869,43.506897
5186,566.63477,6.1959605,0.14706054,1.1261572,39.04771
5187,719.90173,5.7233176,0.15652369,0.9993541,38.564274
5188,648.7953,5.825473,0.13428265,1.3247597,38.226555
5189,587.3526,6.5716233,0.22186391,1.0283314,30.217398
5190,560.23566,5.978837,0.08562336,1.1343589,36.245384
5191,541.74243,7.570033,0.1357622,1.1473691,42.9864
5192,548.0989,7.4968433,0.052008808,0.795819,56.096836
5193,747.0436,6.707615,0.036746208,0.81167924,46.284504
5194,571.4089,6.319371,0.14764129,1.2411675,37.269783
5195,501.8758,7.2950373,0.11611076,1.1293201,36.87132
5196,671.33673,5.082344,0.034459095,1.0312631,48.369743
5197,635.12024,7.07763,0.058548033,1.0422322,36.243828
5198,491.7069,7.128771,0.16222832,1.058221,52.22755
5199,574.4819,7.6366086,0.14794609,1.3082243,38.096306
5200,630.21295,5.161866,0.05741641,0.93798876,46.47436
5201,834.9796,7.016406,0.05559436,1.1998249,53.953686
5202,600.28,5.773257,0.1328755,1.1011055,45.923176
5203,743.4245,6.2127686,0.032697234,0.92535543,50.215767
5204,731.1161,7.1808715,0.21624686,1.3509068,51.598316
5205,568.03546,6.855617,0.16401151,0.99927855,23.9633
5206,438.74368,6.823838,0.21321408,1.4316477,36.66983
5207,559.3395,6.5967474,0.0688839,0.9541531,40.242023
5208,615.1459,6.8221803,0.114643686,1.0779111,35.027515
5209,759.0813,4.198042,0.044352688,1.0573267,51.53653
5210,729.91766,7.10346,0.19756003,0.78877854,44.081146
5211,611.38727,6.5374455,0.08757868,1.4735199,43.89878
5212,600.5828,5.622902,0.10547235,1.2626967,42.27717
5213,641.2387,6.4737363,0.07754649,0.95545447,34.68631
5214,670.89514,6.13382,0.120733716,0.82615435,26.220219
5215,619.618,5.5684896,0.22010931,1.0719169,26.498037
5216,547.1051,5.584703,0.11055493,1.5653228,42.8751
5217,623.28467,7.0610847,0.035290908,1.1465557,54.259068
5218,550.49854,7.2753415,0.12479746,0.985857,41.120636
5219,686.68005,5.786852,0.115305975,0.9119921,48.093826
5220,656.57245,7.4571595,0.14953646,0.73032063,42.058834
5221,679.54834,6.832577,0.10829105,0.983175,39.31166
5222,684.5133,4.7871566,0.09729285,0.94749194,49.22833
5223,713.4063,5.8388667,0.05628497,0.7634608,50.111988
5224,816.4243,5.299195,0.06436551,0.84713686,42.71446
5225,536.50134,6.359323,0.001498963,1.3584646,46.926266
5226,484.74133,7.2221613,0.06499335,0.6946199,39.06491
5227,548.1405,6.5058174,0.05249093,1.3154967,46.909336
5228,636.44885,6.8016586,0.15347163,1.2691997,44.932156
5229,719.9236,7.9439507,0.119785085,1.1197388,44.50477
5230,678.0386,5.8833966,0.07808607,1.0963287,44.347767
5231,600.8569,6.0461984,0.15322128,0.9621527,46.23318
5232,583.81696,5.1321387,0.19110207,0.77237433,24.588554
5233,583.7889,4.603074,0.018089708,0.90099347,47.138367
5234,688.94543,5.951413,0.13013412,1.2824612,41.706223
5235,507.24594,6.002261,0.06946688,0.7350323,55.11443
5236,575.72156,7.055904,-0.039935302,1.5169609,46.99285
5237,526.3496,5.5740814,0.09846581,0.9969786,36.033962
5238,614.0682,4.452313,0.13097039,1.0455662,34.929623
5239,565.1686,5.8213406,0.14260489,1.4173089,31.392357
5240,636.14874,5.493139,0.10778419,1.1539035,43.286926
5241,557.0479,8.169812,0.1902026,0.76816195,47.021305
5242,531.6795,7.106832,0.10692824,1.0595281,43.034046
5243,515.5929,6.3134856,0.06401305,0.9801428,22.128351
5244,554.15625,6.054853,0.070631385,0.99805033,40.812275
5245,607.5125,7.733922,0.1414831,1.4123734,35.11072
5246,614.7946,4.8228498,0.14002539,1.0580025,37.379547
5247,706.77167,8.127095,0.05954258,0.7661588,35.71679
5248,589.5337,6.978183,0.0949642,1.2137499,44.07179
5249,646.36005,6.636863,0.064672954,1.4142572,52.46837
5250,538.4235,7.5114174,0.1375137,1.0728319,37.215122
5251,639.51416,5.870955,0.14503214,1.1799096,40.882042
5252,449.69116,5.3925176,0.13653143,0.9983021,45.41063
5253,551.87177,5.978551,0.13474238,1.2291687,40.77909
5254,781.2963,6.360567,0.079765275,0.9621655,38.081722
5255,671.45776,6.7323804,0.047555182,0.9347834,45.563736
5256,775.0468,8.8281,0.11236487,0.9284791,36.552334
5257,524.79767,6.2160153,0.05256642,1.0460299,28.848679
5258,516.0573,6.7646723,0.06727368,0.9670482,44.22472
5259,529.5864,6.1099296,0.14085479,0.8544388,52.310184
5260,543.98004,5.938813,0.12380356,0.9858933,32.54852
5261,787.11096,5.165975,0.23240454,1.2214844,32.304092
5262,559.8903,6.3430624,0.17476524,1.2607884,45.44708
5263,586.10175,6.0468974,0.06758772,0.8221909,43.077187
5264,640.40515,4.624839,0.1082967,0.7530355,37.723457
5265,808.0385,6.575117,-0.004350778,0.82044756,34.78307
5266,529.3304,6.155309,0.097485825,0.83004504,42.83189
5267,740.45166,6.9767556,0.08372754,0.3795306,44.886883
5268,620.1657,7.005756,0.14257082,0.9378374,46.052017
5269,599.05865,5.5718446,0.08536455,1.2571493,36.175495
5270,536.40515,7.126698,0.09689614,1.2114513,34.00789
5271,599.76086,5.6152725,0.043536726,0.9036592,38.49664
5272,641.9783,6.822271,0.22151099,1.1972754,40.1727
5273,744.75507,6.7056713,0.008636895,1.1662906,45.683376
5274,648.61444,6.696002,0.14840473,0.9255847,47.581787
5275,837.3722,4.4977946,0.09277589,1.035352,31.105062
5276,684.081,5.6454716,0.11123521,0.9416236,44.347507
5277,547.94714,8.188676,0.13476542,1.1161692,30.422028
5278,565.84705,7.3233433,0.19002631,1.402008,41.821968
5279,398.55045,6.4467297,0.13403992,1.18937,43.729164
5280,747.9402,4.7547436,0.11913439,0.9223511,45.03025
5281,627.0993,6.022491,0.07455613,1.1225069,37.11736
5282,651.4118,6.5830503,0.11526587,1.5054449,52.446415
5283,642.76056,5.390472,0.027966294,1.233849,42.039013
5284,700.68677,6.7075877,0.11437888,1.2832456,44.104855
5285,647.9196,4.8419766,0.071565956,0.7914278,34.824593
5286,581.0081,4.226556,0.02624682,0.93024826,51.931667
5287,586.034,5.6801357,0.077233076,1.2185872,41.931232
5288,551.29987,5.5462666,0.08438315,1.2096498,23.199163
5289,480.53165,7.217593,0.1670009,1.1900374,46.431625
5290,397.52484,5.508594,0.1781337,1.1321739,45.84481
5291,570.2052,6.7346725,0.103587516,1.1535935,42.89992
5292,622.8636,6.4361777,0.10318122,1.2945452,29.526876
5293,530.9214,6.7818704,0.12070876,0.9397029,50.18429
5294,757.09894,7.6355114,0.087681256,1.2148323,34.293133
5295,695.61206,5.2611175,0.11215292,0.8790674,45.511257
5296,591.8995,5.3881345,0.16003774,1.0261146,60.227127
5297,674.37463,6.0979447,0.14710967,1.175253,33.324005
5298,694.8489,8.001749,0.11249241,0.9936039,41.57738
5299,623.93604,6.1311803,0.060343042,1.5100847,44.78196
5300,624.21375,4.693641,0.090834685,1.0960299,40.259705
5301,672.57855,5.3524103,0.19070047,1.3403578,23.5346
5302,578.5184,6.213234,0.17655139,0.8734939,44.497204
5303,664.75,8.148443,0.09771662,1.2645379,39.917847
5304,640.363,6.8685236,0.106337346,1.4200778,38.2728
5305,657.8063,7.497811,0.1836022,0.97117025,45.540203
5306,708.21796,7.0548987,0.08103822,0.97647905,44.156517
5307,746.7937,7.3414416,0.062032238,0.9614705,32.567707
5308,711.8651,5.617296,0.14732547,1.0948585,48.90403
5309,741.79065,5.8915005,0.1281354,0.9379714,41.077503
5310,497.18582,5.495241,0.058920585,1.1239017,43.12785
5311,473.3349,5.234875,0.0654451,1.2843202,30.638895
5312,486.9494,5.2460227,0.1538555,1.185363,48.860252
5313,819.59937,7.3349395,0.17569177,1.0208251,57.546787
5314,457.97046,5.6289167,0.07821602,0.84219986,40.30941
5315,529.3555,6.8282194,0.083373144,1.1857024,40.01499
5316,672.5333,5.139778,0.15166955,1.0280327,44.564125
5317,594.89386,6.030636,0.06836918,0.7584873,43.83345
5318,586.24945,6.521684,0.12813352,1.2882682,39.544933
5319,617.97253,5.475257,0.083828166,1.1317763,45.599556
5320,558.1631,6.082221,0.043016717,1.5124438,43.50016
5321,646.45886,5.250838,0.16751103,1.1309285,33.373833
5322,681.54254,7.468975,0.15625317,0.89041007,39.952858
5323,576.99194,6.4279695,0.04997102,0.79440856,54.5119
5324,537.26776,7.3365993,0.1750606,1.0270438,58.1203
5325,532.5578,4.7379913,0.06995838,1.2932898,39.30514
5326,587.36505,6.5441303,0.21485466,0.7665892,53.630558
5327,560.9269,5.8664684,0.11460182,1.3275336,36.311535
5328,531.3067,5.574503,0.15177205,1.3622124,40.784363
5329,532.54834,6.8693104,0.15045014,1.0450752,38.71792
5330,576.8784,7.4402103,0.15109242,0.8009325,52.219864
5331,542.1469,6.6973243,0.06565216,1.1996585,42.498375
5332,484.18915,7.420287,0.13785388,1.2723234,26.103323
5333,559.26953,6.1224203,0.005567509,1.4213948,56.64489
5334,619.65704,7.0016775,0.122846015,1.4475765,41.48706
5335,502.25623,4.8590736,0.0529925,0.90716094,30.999603
5336,523.49,7.4517436,0.11546492,1.3659855,36.212757
5337,647.27136,8.560925,0.11475151,0.9923217,51.101166
5338,588.63873,7.3236575,0.12717143,0.9808752,35.66596
5339,574.49133,6.994157,0.124430895,1.5908121,45.42034
5340,664.03876,6.591407,0.14631055,0.9861674,34.840603
5341,455.7697,4.7769437,0.19976641,1.2531322,30.266338
5342,481.95767,4.9995966,0.1190954,1.365837,53.17889
5343,674.20703,5.795919,0.05063797,1.1741049,38.27945
5344,447.02097,5.439475,0.01928414,0.97053534,43.38638
5345,654.48584,7.62306,0.09293026,1.3801029,36.492325
5346,523.4831,6.544414,0.1538803,1.5185218,34.73131
5347,529.8133,6.0315766,0.11761249,1.1173342,33.203976
5348,611.086,7.35296,0.06480947,1.4289426,43.740227
5349,638.34753,6.9499345,0.18149231,1.5298607,32.6999
5350,578.69336,6.651143,0.084355794,0.75136226,45.900368
5351,725.1679,6.4907236,0.081972264,0.9777317,40.52427
5352,515.78174,5.796763,0.12773348,0.9348735,46.138756
5353,641.05914,8.497681,0.1993024,1.3979864,45.484806
5354,544.21405,5.501052,0.0746951,0.93132085,46.70558
5355,506.69727,6.055368,0.10383305,0.79035246,23.878513
5356,667.7067,7.5974503,0.16126445,0.97721916,52.11743
5357,471.75348,5.574972,0.018516418,0.9420782,34.331566
5358,719.91223,7.9976683,0.10536918,1.0520562,46.95473
5359,808.78546,6.3008766,0.16763294,1.1574551,39.619946
5360,696.20197,7.487689,0.025149513,0.93464875,40.36262
5361,539.7335,4.6662507,0.10052201,1.0422561,52.569046
5362,548.2339,6.821302,0.16056097,1.0609195,31.430365
5363,573.15155,6.477348,0.16641554,1.2273395,32.573994
5364,544.7522,6.742095,0.09443037,0.9929504,44.169838
5365,754.8982,6.963625,0.089896604,1.2447013,36.398262
5366,642.2415,6.395707,0.15576673,0.9955277,39.461666
5367,694.1429,6.12115,0.09353249,0.9384851,53.673553
5368,542.6081,5.103455,0.10814506,1.0389779,53.769623
5369,562.36163,4.5271816,0.13672581,1.3681993,42.740208
5370,596.4138,6.0827804,0.11836269,0.9140212,40.727524
5371,553.536,7.263039,0.16178109,1.2599434,38.745403
5372,476.25174,5.541387,0.12143904,0.7932214,42.180725
5373,599.8515,7.461015,0.18704545,1.0307819,26.981123
5374,585.88116,5.728195,0.0774021,1.1297091,36.46126
5375,467.4446,6.63801,0.102432445,1.0406362,48.564735
5376,639.20087,6.829307,0.16161187,1.4608148,42.27656
5377,583.8337,5.277497,0.14178123,0.8353957,24.83419
5378,609.05743,4.101473,0.1644385,0.95803404,42.943943
5379,802.1348,6.6283894,0.14653273,1.4002445,48.72287
5380,630.48724,7.2334685,0.15230964,1.2764521,37.95526
5381,595.95874,6.414302,0.20264202,1.0743062,45.075695
5382,585.7472,6.6319833,0.16063085,1.0747086,53.619625
5383,387.66714,6.3375597,0.093615614,1.2386154,47.53087
5384,536.4659,6.2096896,-0.038689505,0.7378385,43.072014
5385,585.98126,5.7742076,0.064301156,1.0867342,42.93639
5386,526.79285,6.5461903,0.1509213,1.2964067,41.07318
5387,691.64996,8.586318,0.08156572,1.0794863,33.80977
5388,540.48975,6.0604606,0.082128316,1.0743554,46.211727
5389,581.9339,6.3896976,0.06396558,1.2931834,42.69033
5390,664.2516,6.6006975,0.124780655,1.027622,55.96163
5391,609.22864,5.4436564,0.16484559,0.97546726,39.966366
5392,732.11566,5.0854526,0.14190707,0.7393549,41.72236
5393,540.5384,6.3352275,0.101275265,1.4086804,18.730782
5394,568.332,6.8644257,0.14976832,1.0921952,44.454308
5395,541.63684,4.6904883,-0.030467015,1.0831603,45.63773
5396,676.4428,6.028613,0.068999715,1.478276,46.81161
5397,728.8158,5.91819,0.015791345,0.6609334,40.24273
5398,609.8839,5.97503,0.050727896,1.0249726,30.61161
5399,439.83646,6.977006,0.14364174,1.1305771,44.252052
5400,446.90195,5.350778,0.109756134,1.063827,44.492626
5401,629.131,6.2761335,0.19816011,1.4927672,45.366898
5402,541.7628,5.569799,0.08406817,1.3044263,28.098352
5403,635.5171,6.514717,-0.007788707,1.5348141,38.027924
5404,591.66766,5.7758307,0.131977,1.2962836,51.13803
5405,581.74384,7.3538513,0.12922141,0.80644596,44.73854
5406,480.85342,5.649206,0.038491588,0.6942379,47.44199
5407,710.92456,6.322678,0.10337824,0.9967744,33.266354
5408,652.84406,5.970306,0.1466602,1.062546,47.27082
5409,535.2561,6.996932,0.080866106,1.1411016,34.02074
5410,786.91187,5.9194937,0.093538396,1.1394107,44.644333
5411,616.4317,6.0258327,0.047200367,0.94996923,42.739372
5412,630.8905,5.876783,0.036666427,0.6079711,51.56292
5413,453.2589,5.3847446,0.16967864,1.0413264,36.027317
5414,552.13794,5.4210243,0.07603313,1.0279953,43.711945
5415,608.0642,4.970248,0.17163241,1.1769605,33.475002
5416,548.11566,4.999443,0.14157617,0.8613164,42.93374
5417,645.78406,6.4558625,0.10093752,1.1177855,36.08963
5418,618.7639,5.3526263,0.10956467,1.244953,38.553886
5419,565.82605,5.7191863,0.16218635,0.79550236,57.534176
5420,553.72565,5.2557354,0.013406913,1.0652359,38.4647
5421,631.74805,5.670503,0.18216853,1.17671,42.402588
5422,794.95795,5.9579453,0.1481217,0.9664156,42.511868
5423,804.4161,5.050561,0.09122547,0.9848238,34.620953
5424,626.2464,5.384168,0.10477549,1.3800858,39.760696
5425,833.1382,5.0773673,0.09902654,0.9943198,42.79029
5426,594.976,7.1820855,0.12895682,0.8427786,57.882065
5427,499.10397,5.1481247,0.12731166,1.1785398,31.57367
5428,600.6806,7.190002,0.17519917,0.73910135,39.05411
5429,573.9336,6.7707148,0.19025086,0.90396726,52.917168
5430,564.60156,5.782075,0.14226098,1.282842,45.372555
5431,520.5445,7.0238123,0.06007314,1.0675392,47.015163
5432,736.08966,5.6434617,0.0881125,1.207403,41.97101
5433,524.5697,5.908549,0.1159243,1.0976355,27.681488
5434,747.2704,5.1812906,0.09860669,1.110924,57.12216
5435,710.2082,4.938955,0.13570423,0.7115133,42.281937
5436,602.8518,6.9668584,0.11031854,1.1912504,38.92417
5437,490.7437,6.4681377,0.15884857,0.93108207,41.31355
5438,497.59818,4.7736163,0.038443413,1.3218145,54.42567
5439,745.36127,5.737925,0.09619088,1.0978408,32.68012
5440,532.7254,4.622277,0.11746666,0.91360426,47.45948
5441,803.8549,6.9938345,0.11210352,0.82484794,53.66165
5442,651.4395,5.4007163,0.059366837,1.2182416,56.852695
5443,658.5555,5.3940926,0.04104453,1.2807896,35.01301
5444,610.6407,6.9797435,0.110127844,0.97878844,31.392874
5445,509.0464,6.6825852,0.047088124,1.0917567,42.122406
5446,767.93634,5.8648596,0.09468892,0.855256,53.621735
5447,504.5426,6.5464644,0.08623918,1.2115228,47.586975
5448,575.8468,7.5029345,0.1456442,0.8606673,41.7165
5449,803.5781,5.124536,0.10428584,0.3475749,38.712994
5450,894.5134,4.2931905,-0.020789128,0.45219648,43.783
5451,723.4807,8.070744,0.12409861,1.1123021,36.32695
5452,553.88367,5.206169,0.0721007,0.96045816,52.692646
5453,629.12994,6.912228,0.12954919,1.2177728,33.88848
5454,539.74854,6.224555,0.05615568,1.1452795,46.52265
5455,657.9128,7.34405,0.11775898,1.172092,49.798786
5456,701.10004,6.8740053,0.16111256,1.003121,47.940712
5457,596.2773,5.5613985,0.10916811,1.2634633,40.05772
5458,415.3904,6.882807,0.06932239,0.99166477,30.82267
5459,591.673,7.5877266,0.088984564,1.0939655,47.794163
5460,525.47473,5.9191403,0.10119238,1.43325,44.598984
5461,490.80148,5.4280705,0.07082407,0.7952721,52.622498
5462,615.3912,5.938559,0.054338355,1.2284555,42.990437
5463,850.49316,6.6715183,0.08238334,0.59257555,45.395584
5464,566.08575,6.957717,0.10968104,1.0504483,43.206726
5465,638.90216,6.749946,0.115926586,1.1581802,42.71069
5466,563.68896,6.1771145,0.13456622,1.119325,45.632927
5467,581.8947,5.384966,0.14854915,1.461993,45.837368
5468,589.5999,7.4599338,0.08437468,1.2647088,36.904503
5469,748.056,7.0697904,0.034937162,1.1876488,40.220963
5470,504.7024,6.9205775,0.10669534,1.272522,36.570976
5471,552.23395,7.44077,0.04918549,1.1198763,36.861942
5472,687.31976,7.058559,0.072289556,0.7869494,41.734135
5473,561.16766,6.157799,0.12642157,1.2640399,35.884426
5474,486.9081,5.0208716,0.11094856,1.0247695,40.316376
5475,625.3506,3.6923332,0.16191156,0.8984931,43.957882
5476,655.9497,5.0151477,0.15650606,0.8592929,54.02824
5477,813.07806,6.543599,0.075925484,1.3189574,40.68579
5478,555.88464,6.169633,0.104471736,1.2752615,34.05512
5479,781.8376,6.2562857,0.22672437,1.6834027,42.33768
5480,714.55975,4.6804876,0.08898623,1.0698951,39.72959
5481,698.6755,5.4867706,0.10345278,1.173822,35.823414
5482,615.38586,5.292391,0.068516,1.1324517,40.856762
5483,700.9412,5.233328,0.060835257,1.0365078,40.297493
5484,658.8645,7.8722997,0.12094828,1.0081158,49.13712
5485,626.084,6.6395197,0.12480617,1.018483,46.830578
5486,665.6856,6.6796336,0.12688524,1.0777254,55.87398
5487,610.084,7.1688113,0.07538536,0.9560499,23.04357
5488,541.3581,6.499358,-0.030819874,0.7437713,42.42258
5489,495.01907,5.3602796,0.118509255,1.133516,44.652172
5490,810.3071,4.7360253,0.108776696,1.262728,38.010868
5491,555.1135,6.0526795,0.067182705,0.5405412,33.190594
5492,560.4116,4.863367,0.14545667,1.2671171,34.72474
5493,586.3505,6.2136164,0.035455946,1.5510427,35.319637
5494,487.1224,5.412091,0.13994938,1.4597044,29.85909
5495,654.0041,7.7064996,0.14275241,1.2176489,43.76774
5496,517.33575,5.8047323,0.09242927,0.92345494,48.2888
5497,778.9677,6.8259153,0.1176082,0.7306591,47.213326
5498,688.1369,8.423234,0.030768763,1.0452745,42.26399
5499,686.37335,6.469352,0.07866891,1.3100036,34.74354
5500,651.94434,6.867667,0.13124329,1.0592372,27.510788
5501,651.4029,7.4618344,0.11898865,0.92168266,37.525627
5502,587.1942,6.584991,0.0600539,0.8381645,45.153957
5503,539.97,7.058712,0.06788782,1.0525727,53.006485
5504,626.6994,6.4787655,0.1565067,0.866013,47.739773
5505,645.57996,4.915619,0.10477992,0.79919255,42.061188
5506,652.5348,5.3518734,0.087462224,0.935807,51.67767
5507,685.71954,5.132132,0.19708358,0.9771053,40.36136
5508,657.7516,5.2273307,0.08106317,1.0837984,48.324814
5509,764.4559,7.8597016,0.17217693,1.2132866,33.645897
5510,499.96408,6.7096252,0.18352823,1.2148714,40.400852
5511,658.8483,7.657457,0.08003049,0.8517063,44.743397
5512,672.30963,7.700702,0.14355111,1.0609599,40.057076
5513,551.84015,6.3912234,0.07079267,1.2216681,40.00365
5514,689.7854,7.9779096,0.14618093,1.0902404,47.99461
